label_source,bin_index,bin_left,bin_right,right_closed,mean_power_availability,ip_n,positive_ip_n,positive_prevalence,wilson_95_low,wilson_95_high
frozen_master,27,0.3058823529411765,0.3176470588235294,False,0.3111849566355221,7938,54,0.006802721088435374,0.005217823407869637,0.008864736587895095
frozen_master,28,0.3176470588235294,0.32941176470588235,False,0.3219750216099915,5809,15,0.0025822000344293337,0.0015655161050407045,0.004256328350968225
frozen_master,29,0.32941176470588235,0.3411764705882353,False,0.33367623735749,19654,147,0.007479393507682915,0.006367366199744241,0.00878391373323382
frozen_master,30,0.3411764705882353,0.3529411764705882,False,0.346836108244845,5776,55,0.009522160664819944,0.007323325930319825,0.012372968445879566
frozen_master,31,0.3529411764705882,0.36470588235294116,False,0.361164957479714,6418,15,0.002337176690557806,0.001416913571082866,0.003852830167951882
frozen_master,32,0.36470588235294116,0.3764705882352941,False,0.36958008769477874,13015,20,0.001536688436419516,0.0009950276417978277,0.0023725115481805625
frozen_master,33,0.3764705882352941,0.38823529411764707,False,0.3841062544810792,4582,52,0.011348756001745963,0.008665149873594902,0.01485102699145243
frozen_master,34,0.38823529411764707,0.4,False,0.39319988684258816,4186,17,0.004061156235069279,0.0025371954389613554,0.006494520723240468
frozen_master,35,0.4,0.4117647058823529,False,0.4035257759468364,10038,20,0.0019924287706714486,0.0012902075633509545,0.0030756708465480643
frozen_master,36,0.4117647058823529,0.4235294117647059,False,0.42096062134311224,8574,60,0.006997900629811057,0.005440842774928411,0.008996525811937522
frozen_master,37,0.4235294117647059,0.43529411764705883,False,0.4306277139909071,9633,41,0.004256202636769438,0.0031391129107197014,0.005768521316480603
frozen_master,38,0.43529411764705883,0.44705882352941173,False,0.4417709128763705,3152,30,0.00951776649746193,0.0066750804162306245,0.013554534934773424
frozen_master,39,0.44705882352941173,0.4588235294117647,False,0.45373524057784165,5318,21,0.003948852952237684,0.0025843171733875084,0.006029516811597921
frozen_master,40,0.4588235294117647,0.47058823529411764,False,0.4649803126181968,9258,117,0.012637718729747246,0.010555944300886744,0.015123771755382088
frozen_master,41,0.47058823529411764,0.4823529411764706,False,0.4754075837700373,3917,3,0.0007658922644881287,0.0002605059051397978,0.002249531525359681
frozen_master,42,0.4823529411764706,0.49411764705882355,False,0.48667674076217854,2976,12,0.004032258064516129,0.0023081576034549964,0.007035110891008027
frozen_master,43,0.49411764705882355,0.5058823529411764,False,0.4999885544503591,24555,215,0.008755854204846264,0.007665007868806176,0.010000379952852372
frozen_master,44,0.5058823529411764,0.5176470588235293,False,0.5131916083403544,2936,13,0.0044277929155313355,0.002589499132542181,0.007561204311399627
frozen_master,45,0.5176470588235293,0.5294117647058824,False,0.5249707623229539,4213,7,0.001661523854735343,0.0008050824573960253,0.0034259181611768557
frozen_master,46,0.5294117647058824,0.5411764705882353,False,0.5354796338879093,7299,135,0.018495684340320593,0.015648426086083786,0.021849506789062556
frozen_master,47,0.5411764705882353,0.5529411764705883,False,0.5460447405764084,3976,8,0.002012072434607646,0.0010199077479179086,0.003965582007388461
frozen_master,48,0.5529411764705883,0.5647058823529412,False,0.5573994101687283,2672,45,0.016841317365269462,0.012610366346613971,0.022459521113031067
frozen_master,49,0.5647058823529412,0.5764705882352941,False,0.5701317116037831,7075,51,0.007208480565371025,0.005487152728753078,0.009464652511751187
frozen_master,50,0.5764705882352941,0.5882352941176471,False,0.5789057771811102,7986,89,0.011144502880040071,0.009065729096959548,0.013693353139890499
frozen_master,51,0.5882352941176471,0.6,False,0.5927739388048627,2481,8,0.0032245062474808546,0.0016348126672136175,0.006350187241034406
frozen_master,52,0.6,0.611764705882353,False,0.6034329996553761,5549,14,0.002522977112993332,0.0015035206277070937,0.004230743362508931
frozen_master,53,0.611764705882353,0.6235294117647059,False,0.6155506396517074,3526,82,0.023255813953488372,0.01877569914436799,0.02877359188718142
frozen_master,54,0.6235294117647059,0.6352941176470588,False,0.6297285791564323,6457,38,0.005885085953229054,0.004290794194313729,0.00806695507558829
frozen_master,55,0.6352941176470588,0.6470588235294118,False,0.6378047425507756,3940,15,0.0038071065989847717,0.002308564081789979,0.00627227243865513
frozen_master,56,0.6470588235294118,0.6588235294117647,False,0.6532308656318361,5482,106,0.01933600875592849,0.01601315189247196,0.02333203524807915
frozen_master,57,0.6588235294117647,0.6705882352941176,False,0.6665164478892784,16980,229,0.013486454652532391,0.011858284469183852,0.015334707171752188
frozen_master,58,0.6705882352941176,0.6823529411764706,False,0.6773384793229368,3256,15,0.004606879606879607,0.0027938657278578955,0.00758745472842493
frozen_master,59,0.6823529411764706,0.6941176470588235,False,0.6906188882539903,5923,113,0.01907816984636164,0.01589320874277158,0.02288654610938997
frozen_master,60,0.6941176470588235,0.7058823529411764,False,0.6986799492692545,6469,20,0.003091667954861648,0.0020023310443616693,0.004770808557404775
frozen_master,61,0.7058823529411764,0.7176470588235294,False,0.7133833806079841,2667,34,0.01274840644919385,0.00913721673481966,0.017761219555148523
frozen_master,62,0.7176470588235294,0.7294117647058823,False,0.7249730349485336,6528,34,0.005208333333333333,0.003729634412429455,0.0072690187657915755
frozen_master,63,0.7294117647058823,0.7411764705882353,False,0.7327643472229514,8436,144,0.017069701280227598,0.014517309303598312,0.020061712144213734
frozen_master,64,0.7411764705882353,0.7529411764705882,False,0.7488251637841836,10284,82,0.007973551147413457,0.006428885840441983,0.00988565978047527
frozen_master,65,0.7529411764705882,0.7647058823529411,False,0.7578999342973529,3841,22,0.005727675084613382,0.0037855868580521286,0.008657438253149272
frozen_master,66,0.7647058823529411,0.7764705882352941,False,0.7688135434005253,9973,122,0.012233029178782714,0.010255698482112646,0.014585977096642125
frozen_master,67,0.7764705882352941,0.788235294117647,False,0.7843730515688484,5254,32,0.006090597639893415,0.0043176795951566736,0.008585231105370725
frozen_master,68,0.788235294117647,0.8,False,0.7915843189436804,4406,19,0.004312301407172038,0.0027624993371009156,0.006725700910325581
frozen_master,69,0.8,0.8117647058823529,False,0.8047906315675541,6774,144,0.021257750221434897,0.018084422724976325,0.024973748610809518
frozen_master,70,0.8117647058823529,0.8235294117647058,False,0.816953617225101,7882,36,0.004567368688150216,0.003301062456568662,0.006316358742771047
frozen_master,71,0.8235294117647058,0.8352941176470589,False,0.833076449785519,13951,231,0.01655795283492223,0.014569648213783006,0.018812419235377523
frozen_master,72,0.8352941176470589,0.8470588235294118,False,0.8422371938107626,6764,168,0.024837374334713187,0.021389499154829274,0.028824658621838257
frozen_master,73,0.8470588235294118,0.8588235294117647,False,0.8522903529160536,6233,67,0.01074923792716188,0.008473680993113138,0.013627483471432698
frozen_master,74,0.8588235294117647,0.8705882352941177,False,0.8647627909241619,7542,63,0.008353221957040573,0.006534790289012764,0.01067223155596865
frozen_master,75,0.8705882352941177,0.8823529411764706,False,0.8762116786498361,8260,118,0.014285714285714285,0.011943066599327302,0.017079931968087263
frozen_master,76,0.8823529411764706,0.8941176470588235,False,0.8860960682616551,6556,259,0.03950579621720561,0.03505386825437892,0.04449705719047306
frozen_master,77,0.8941176470588235,0.9058823529411765,False,0.898700203568825,6267,71,0.011329184617839477,0.00899203836156857,0.014265041215136486
frozen_master,78,0.9058823529411765,0.9176470588235294,False,0.9103330165977759,7909,88,0.011126564673157162,0.009040570206107344,0.013687227356450813
frozen_master,79,0.9176470588235294,0.9294117647058824,False,0.9233464340306546,4243,249,0.05868489276455338,0.05200401883251182,0.06616414536358005
frozen_master,80,0.9294117647058824,0.9411764705882353,False,0.9344623659722991,8221,138,0.016786279041479137,0.014226386889027491,0.019797546608265562
frozen_master,81,0.9411764705882353,0.9529411764705882,False,0.946780060249104,2467,79,0.032022699635184435,0.025770207202549224,0.03973033644541891
frozen_master,82,0.9529411764705882,0.9647058823529412,False,0.9584417282305693,7928,412,0.05196770938446014,0.04729516097200841,0.057074229555847344
frozen_master,83,0.9647058823529412,0.9764705882352941,False,0.9680297242038111,6796,223,0.03281341965862272,0.028834851437041203,0.03731984666068633
frozen_master,84,0.9764705882352941,0.9882352941176471,False,0.9788094226313557,2264,80,0.0353356890459364,0.02848346735328382,0.04376208499052673
frozen_master,85,0.9882352941176471,1.0,True,0.9999004001031163,83841,3855,0.04597989050703117,0.044582877581046274,0.047418506458891924
rebuilt_clickhouse,1,0.0,0.011764705882352941,False,5.805743458606495e-05,441784,551,0.0012472158339822176,0.0011473885930303725,0.0013557166422090412
rebuilt_clickhouse,2,0.011764705882352941,0.023529411764705882,False,0.01939617260802747,4677,3,0.0006414368184733803,0.00021816984270379264,0.0018843279469080807
rebuilt_clickhouse,3,0.023529411764705882,0.03529411764705882,False,0.031332992559455715,7281,5,0.0006867188572998214,0.0002933597946680672,0.0016066759025995091
rebuilt_clickhouse,4,0.03529411764705882,0.047058823529411764,False,0.04144437095050748,11347,11,0.0009694192297523574,0.0005414100224741911,0.0017352017084220084
rebuilt_clickhouse,5,0.047058823529411764,0.058823529411764705,False,0.0543014749833756,5476,1,0.00018261504747991235,3.223676734676365e-05,0.001033753711500275
rebuilt_clickhouse,6,0.058823529411764705,0.07058823529411765,False,0.0658965968295618,10527,7,0.0006649567778094424,0.0003221471751940181,0.0013720630064387152
rebuilt_clickhouse,7,0.07058823529411765,0.08235294117647059,False,0.07622202080793689,9604,20,0.0020824656393169513,0.0013485282497416112,0.003214563159353665
rebuilt_clickhouse,8,0.08235294117647059,0.09411764705882353,False,0.08981048070159492,11357,10,0.000880514220304658,0.00047836184092487136,0.0016202026806478977
rebuilt_clickhouse,9,0.09411764705882353,0.10588235294117647,False,0.10109226334041728,11960,10,0.0008361204013377926,0.0004542405206566408,0.0015385524215397227
rebuilt_clickhouse,10,0.10588235294117647,0.11764705882352941,False,0.11394636862789008,9902,18,0.001817814582912543,0.0011502028714298475,0.0028718137322396114
rebuilt_clickhouse,11,0.11764705882352941,0.12941176470588234,False,0.12349576828811328,8714,14,0.001606610052788616,0.000957296380363507,0.0026951511860552418
rebuilt_clickhouse,12,0.12941176470588234,0.1411764705882353,False,0.13431240078532236,15993,10,0.0006252735571812668,0.0003396818836105705,0.001150703507909822
rebuilt_clickhouse,13,0.1411764705882353,0.15294117647058825,False,0.1479021100916076,6673,18,0.0026974374344372848,0.001706988937562744,0.004260122767337791
rebuilt_clickhouse,14,0.15294117647058825,0.16470588235294117,False,0.1568573384270611,9680,12,0.0012396694214876034,0.0007093063672033104,0.002165736449130104
rebuilt_clickhouse,15,0.16470588235294117,0.1764705882352941,False,0.1670673845970861,19245,43,0.002234346583528189,0.0016593136013772045,0.0030080560693062585
rebuilt_clickhouse,16,0.1764705882352941,0.18823529411764706,False,0.18269280258522413,9557,15,0.001569530187297269,0.00095141909919743,0.002588170900956007
rebuilt_clickhouse,17,0.18823529411764706,0.2,False,0.193361591121084,5365,14,0.00260950605778192,0.0015551062621104656,0.004375681425497716
rebuilt_clickhouse,18,0.2,0.21176470588235294,False,0.20342837997524624,13741,4,0.0002910996288479732,0.0001132086000379661,0.0007483116187416343
rebuilt_clickhouse,19,0.21176470588235294,0.22352941176470587,False,0.2171289504228377,5778,15,0.002596053997923157,0.0015739186247731988,0.0042791403118508905
rebuilt_clickhouse,20,0.22352941176470587,0.23529411764705882,False,0.2312174329699751,15485,21,0.0013561511139812722,0.0008872145711156253,0.0020724295664120403
rebuilt_clickhouse,21,0.23529411764705882,0.24705882352941178,False,0.24189716170626197,4472,18,0.004025044722719142,0.002547606168346612,0.006353839333521466
rebuilt_clickhouse,22,0.24705882352941178,0.2588235294117647,False,0.2509583596818997,7706,21,0.0027251492343628343,0.0017831681495632415,0.004162668618357287
rebuilt_clickhouse,23,0.2588235294117647,0.27058823529411763,False,0.2656515216793324,14826,23,0.001551328746796169,0.0010339951354768912,0.002326894389815286
rebuilt_clickhouse,24,0.27058823529411763,0.2823529411764706,False,0.27537504599234824,8357,14,0.0016752423118343903,0.000998201167638105,0.0028102024455055655
rebuilt_clickhouse,25,0.2823529411764706,0.29411764705882354,False,0.28786021101715575,3693,37,0.010018954779312212,0.007277593648710917,0.013778613301945238
rebuilt_clickhouse,26,0.29411764705882354,0.3058823529411765,False,0.3000687303254187,10721,13,0.0012125734539688462,0.0007087973891705114,0.0020736641451350505
rebuilt_clickhouse,27,0.3058823529411765,0.3176470588235294,False,0.3111849566355221,7938,33,0.0041572184429327285,0.002961785436922222,0.0058323285205056155
rebuilt_clickhouse,28,0.3176470588235294,0.32941176470588235,False,0.3219750216099915,5809,7,0.0012050266827336891,0.0005838443209057331,0.0024854736618891717
rebuilt_clickhouse,29,0.32941176470588235,0.3411764705882353,False,0.33367623735749,19654,79,0.004019538007530274,0.003226674552189921,0.005006246603457821
rebuilt_clickhouse,30,0.3411764705882353,0.3529411764705882,False,0.346836108244845,5776,35,0.006059556786703601,0.004360349895276431,0.00841533942886648
rebuilt_clickhouse,31,0.3529411764705882,0.36470588235294116,False,0.361164957479714,6418,11,0.0017139295730757246,0.0009573237598685259,0.0030666713802169855
rebuilt_clickhouse,32,0.36470588235294116,0.3764705882352941,False,0.36958008769477874,13015,13,0.0009988474836726854,0.0005838469219883008,0.0017083277630698351
rebuilt_clickhouse,33,0.3764705882352941,0.38823529411764707,False,0.3841062544810792,4582,37,0.008075076385857704,0.005864271463866822,0.011110030748646214
rebuilt_clickhouse,34,0.38823529411764707,0.4,False,0.39319988684258816,4186,10,0.0023889154323936935,0.0012981544605409942,0.004392146486408137
rebuilt_clickhouse,35,0.4,0.4117647058823529,False,0.4035257759468364,10038,8,0.0007969715082685794,0.0004038987010414385,0.0015719798170629779
rebuilt_clickhouse,36,0.4117647058823529,0.4235294117647059,False,0.42096062134311224,8574,41,0.004781898763704222,0.003527041337525818,0.006480308324133219
rebuilt_clickhouse,37,0.4235294117647059,0.43529411764705883,False,0.4306277139909071,9633,26,0.002699055330634278,0.0018426357871477149,0.003951945254712416
rebuilt_clickhouse,38,0.43529411764705883,0.44705882352941173,False,0.4417709128763705,3152,15,0.004758883248730965,0.0028861145212871852,0.007837319866110823
rebuilt_clickhouse,39,0.44705882352941173,0.4588235294117647,False,0.45373524057784165,5318,13,0.002444528018051899,0.0014291939793046964,0.004178161867651877
rebuilt_clickhouse,40,0.4588235294117647,0.47058823529411764,False,0.4649803126181968,9258,72,0.007777057679844459,0.006180596265637526,0.009781829724703137
rebuilt_clickhouse,41,0.47058823529411764,0.4823529411764706,False,0.4754075837700373,3917,2,0.0005105948429920858,0.00014003469179569065,0.0018599081528845607
rebuilt_clickhouse,42,0.4823529411764706,0.49411764705882355,False,0.48667674076217854,2976,10,0.003360215053763441,0.0018262516212733883,0.006174663578466686
rebuilt_clickhouse,43,0.49411764705882355,0.5058823529411764,False,0.4999885544503591,24555,160,0.006515984524536754,0.005583948127345899,0.007602401048110884
rebuilt_clickhouse,44,0.5058823529411764,0.5176470588235293,False,0.5131916083403544,2936,9,0.0030653950953678476,0.0016135722920114113,0.005815895972394841
rebuilt_clickhouse,45,0.5176470588235293,0.5294117647058824,False,0.5249707623229539,4213,5,0.0011868027533823878,0.0005070343972768271,0.002775388941580476
rebuilt_clickhouse,46,0.5294117647058824,0.5411764705882353,False,0.5354796338879093,7299,91,0.012467461296067954,0.010166147867840434,0.01528168088054717
rebuilt_clickhouse,47,0.5411764705882353,0.5529411764705883,False,0.5460447405764084,3976,4,0.001006036217303823,0.00039129521061489125,0.002584064220964824
rebuilt_clickhouse,48,0.5529411764705883,0.5647058823529412,False,0.5573994101687283,2672,27,0.010104790419161677,0.006953926711205463,0.014662248877234
rebuilt_clickhouse,49,0.5647058823529412,0.5764705882352941,False,0.5701317116037831,7075,38,0.005371024734982332,0.003915763023141312,0.007363124812551985
rebuilt_clickhouse,50,0.5764705882352941,0.5882352941176471,False,0.5789057771811102,7986,65,0.008139243676433759,0.006391447759883716,0.01036000588416008
rebuilt_clickhouse,51,0.5882352941176471,0.6,False,0.5927739388048627,2481,6,0.0024183796856106408,0.0011088218463630919,0.005266417412648822
rebuilt_clickhouse,52,0.6,0.611764705882353,False,0.6034329996553761,5549,12,0.002162551811137142,0.001237533519553576,0.00377637855180008
rebuilt_clickhouse,53,0.611764705882353,0.6235294117647059,False,0.6155506396517074,3526,54,0.015314804310833806,0.011756964277137988,0.01992759156635871
rebuilt_clickhouse,54,0.6235294117647059,0.6352941176470588,False,0.6297285791564323,6457,31,0.00480099117237107,0.003384419296189936,0.006806429564650592
rebuilt_clickhouse,55,0.6352941176470588,0.6470588235294118,False,0.6378047425507756,3940,12,0.003045685279187817,0.0017431521523167527,0.005316325037980702
rebuilt_clickhouse,56,0.6470588235294118,0.6588235294117647,False,0.6532308656318361,5482,72,0.013133892739875957,0.0104429162748697,0.016506724893301423
rebuilt_clickhouse,57,0.6588235294117647,0.6705882352941176,False,0.6665164478892784,16980,142,0.008362779740871613,0.0070999103007130734,0.009848049294800067
rebuilt_clickhouse,58,0.6705882352941176,0.6823529411764706,False,0.6773384793229368,3256,11,0.0033783783783783786,0.001887507623296604,0.006039705754142534
rebuilt_clickhouse,59,0.6823529411764706,0.6941176470588235,False,0.6906188882539903,5923,74,0.012493668748944791,0.009964228074366432,0.01565506001958354
rebuilt_clickhouse,60,0.6941176470588235,0.7058823529411764,False,0.6986799492692545,6469,17,0.002627917761632401,0.0016414435026553243,0.004204746159402082
rebuilt_clickhouse,61,0.7058823529411764,0.7176470588235294,False,0.7133833806079841,2667,25,0.009373828271466067,0.006357408708224809,0.013801578506414182
rebuilt_clickhouse,62,0.7176470588235294,0.7294117647058823,False,0.7249730349485336,6528,28,0.00428921568627451,0.0029693170852352372,0.006192181888363295
rebuilt_clickhouse,63,0.7294117647058823,0.7411764705882353,False,0.7327643472229514,8436,97,0.011498340445708867,0.009435337103429359,0.014006034370903841
rebuilt_clickhouse,64,0.7411764705882353,0.7529411764705882,False,0.7488251637841836,10284,69,0.006709451575262544,0.0053054344467976244,0.008481856054173368
rebuilt_clickhouse,65,0.7529411764705882,0.7647058823529411,False,0.7578999342973529,3841,17,0.0044259307472012495,0.0027652332590114995,0.007076904375527277
rebuilt_clickhouse,66,0.7647058823529411,0.7764705882352941,False,0.7688135434005253,9973,84,0.008422741401784818,0.006808802862078188,0.010415231370596339
rebuilt_clickhouse,67,0.7764705882352941,0.788235294117647,False,0.7843730515688484,5254,22,0.004187285877426722,0.002766921390753351,0.0063321469617992005
rebuilt_clickhouse,68,0.788235294117647,0.8,False,0.7915843189436804,4406,15,0.003404448479346346,0.002064275264018342,0.0056098008080371405
rebuilt_clickhouse,69,0.8,0.8117647058823529,False,0.8047906315675541,6774,106,0.01564806613522291,0.012955193119393924,0.018889968814837756
rebuilt_clickhouse,70,0.8117647058823529,0.8235294117647058,False,0.816953617225101,7882,33,0.0041867546308043645,0.0029828388941402295,0.005873725010346219
rebuilt_clickhouse,71,0.8235294117647058,0.8352941176470589,False,0.833076449785519,13951,188,0.01347573650634363,0.011691979835250547,0.015527351888550634
rebuilt_clickhouse,72,0.8352941176470589,0.8470588235294118,False,0.8422371938107626,6764,118,0.01744529863985807,0.014588015254088545,0.020850382687119556
rebuilt_clickhouse,73,0.8470588235294118,0.8588235294117647,False,0.8522903529160536,6233,58,0.009305310444408792,0.0072055795003377,0.01200950871570212
rebuilt_clickhouse,74,0.8588235294117647,0.8705882352941177,False,0.8647627909241619,7542,52,0.006894722885176346,0.005261927946437078,0.00902958074867778
rebuilt_clickhouse,75,0.8705882352941177,0.8823529411764706,False,0.8762116786498361,8260,83,0.010048426150121066,0.008113783719773388,0.012438577995661995
rebuilt_clickhouse,76,0.8823529411764706,0.8941176470588235,False,0.8860960682616551,6556,186,0.028370957901159243,0.02461986029547363,0.03267442969309289
rebuilt_clickhouse,77,0.8941176470588235,0.9058823529411765,False,0.898700203568825,6267,63,0.010052656773575874,0.007865558536499872,0.01284002932971168
rebuilt_clickhouse,78,0.9058823529411765,0.9176470588235294,False,0.9103330165977759,7909,78,0.009862182323934758,0.007909877029205457,0.012290383478037969
rebuilt_clickhouse,79,0.9176470588235294,0.9294117647058824,False,0.9233464340306546,4243,191,0.04501531934951685,0.039177489143273674,0.051676257708825314
rebuilt_clickhouse,80,0.9294117647058824,0.9411764705882353,False,0.9344623659722991,8221,124,0.0150833231966914,0.012665985575795952,0.017953626982280518
rebuilt_clickhouse,81,0.9411764705882353,0.9529411764705882,False,0.946780060249104,2467,76,0.030806647750304013,0.02468394106959207,0.03838828004129846
rebuilt_clickhouse,82,0.9529411764705882,0.9647058823529412,False,0.9584417282305693,7928,316,0.03985872855701312,0.03577064440611086,0.044392513433308564
rebuilt_clickhouse,83,0.9647058823529412,0.9764705882352941,False,0.9680297242038111,6796,189,0.027810476751030017,0.024159924905859116,0.03199454003763934
rebuilt_clickhouse,84,0.9764705882352941,0.9882352941176471,False,0.9788094226313557,2264,74,0.03268551236749117,0.02611621980219302,0.04083795736487121
rebuilt_clickhouse,85,0.9882352941176471,1.0,True,0.9999004001031163,83841,2968,0.035400341121885476,0.034170648196222335,0.03667260650464046
